index,salary,description_tokens
38698,,"['outlook', 'sas', 'python', 'looker', 'r', 'word', 'powerpoint', 'sql', 'excel', 'spss']"
38699,,"['spark', 'python', 'r', 'sql', 'redshift', 'snowflake']"
38700,,
38701,,
38702,,
38703,,
38704,,
38705,,
38706,,"['hadoop', 'power_bi', 'tableau', 'sql']"
38707,,
38708,,
38709,,
38710,,"['powershell', 'azure', 'git', 'c', 'dax', 'sql', 'snowflake', 'power_bi']"
38711,,
38712,,
38713,,
38714,,
38715,,"['hadoop', 'alteryx', 'python', 'ssi"
38716,,
38717,,
38718,,
38719,,"['spreadsheet', 'javascript', 'python', 'r', 'github', 'java', 'pl/sql', 'sql', 'excel', 'nosql']"
38720,,"['tableau',"
38721,,"['tableau',"
38722,,
38723,,['sql']
38724,,['sql']
38725,,
38726,,
38727,,
38728,,
38729,,"['power_bi', 'python', 'excel', 'tableau', 'r', 'aws', 'sql']"
38730,,
38731,,
38732,,
38733,,"['excel', 'sql']"
38734,,
38735,,
38736,,
38737,,"['python', 'excel', 'spss', 'tableau', 'r', 'sql']"
38738,,
38739,,"['snowflake', 'sql']"
38740,,"['excel', 'power_bi', 'tableau', 'sas', 'sql']"
38741,,
38742,,
38743,,
38744,,"['hadoop', 'alteryx', 'tableau', 'sql']"
38745,,"['spark', 'python', 'scala', 'aws', 'sql']"
38746,,"['tableau', 'sql', 'excel']"
38747,,"['tableau', 'sql', 'excel']"
38748,,"['pyspark', 'gcp', 'numpy', 'plotly', 'python', 'excel', 'looker', 'azure', 'postgres', 'tableau', 'aws', 'pandas', 'sql']"
38749,,
38750,,
38751,,['azure']
38752,,"['ssrs', 'ssis', 'sql']"
38753,,"['spark', 'mongodb', 'azure']"
38754,,"['spark', 'mongodb', 'azure']"
38755,,
38756,,[]
38757,,"['pyspark', 'gcp', 'numpy', 'plotly', 'python', 'excel', 'looker', 'azure', 'postgres', 'tableau', 'aws', 'pandas', 'sql']"
38758,,"['python', 'r']"
38759,,
38760,,[]
38761,,"['pyspark', 'gcp', 'numpy', 'plotly', 'python', 'excel', 'looker', 'azure', 'postgres', 'tableau', 'aws', 'pandas', 'sql']"
38762,,"['snowflake', 'tableau', 'sql']"
38763,,"['snowflake', 'tableau', 'sql']"
38764,,"['python', 'tableau', 'sql']"
38765,,[]
38766,,"['postgresql', 'python', 'looker', 'r', 'tableau', 'sql', 'excel', '"
38767,,
38768,,"['pandas', 'python', 'looker', 'sql', 'numpy', '"
38769,,
38770,,
38771,,
38772,,['
38773,,
38774,,
38775,,
38776,,[]
38777,,
38778,,
38779,,"['word', 'excel', 'visio', 'sql']"
38780,,
38781,,"['excel', 'tableau']"
38782,,"['power_bi', 'alteryx', 'ssrs', 'excel', 'ssis', 'sharepoint', 'tableau', 'sql']"
38783,,
38784,,[]
38785,,
38786,,"['bigquery', 'power_bi', 'redshift', 'mysql', 'python', 'excel', 'tableau', 'r', 'aws', 'sql']"
38787,,"['bigquery', 'power_bi', 'redshift', 'mysql', 'python', 'excel', 'tableau', 'r', 'aws', 'sql']"
38788,,
38789,,
38790,,[]
38791,,['sql']
38792,,
38793,,"['excel', 'python', 'microstrategy', 'tableau', 'java', 'r', 'sas', 'sql',"
38794,,[]
38795,,
38796,,"['spark', 'pyspark', 'power_bi', 'python'"
38797,,
38798,,
38799,,"['power_bi', 'sql']"
38800,,"['outlook', 'pyspark', 'postgresql', 'azure', 'sas', 'python', 'r', 'github', 'word', 'powerp"
38801,,"['css', 'javascript', 'vba', 'python',"
38802,,"['excel', 'spreadsheet', 'html']"
38803,,
38804,,"['snowflake', 'sql']"
38805,,['sql']
38806,,"['hadoop', 'spark', 'scala', 'azure', 'linux', 'aws', 'sql']"
38807,,"['numpy', 'python', 'tensorflow', 'azure', 'git', 'pytorch']"
38808,,"['pyspark', 'javascript'"
38809,,"['javascript', 'python', 'html', 'c++', 'sql', 'c']"
38810,,
38811,,
38812,,
38813,,
38814,,
38815,,"['power_bi', 'spreadsheet', 'sql']"
38816,,"['tableau', 'sql']"
38817,,"['snowflake', 'python', 'postgresql', 'sql', 'tableau']"
38818,,"['tableau', 'sql']"
38819,,
38820,,"['jira', 'sql']"
38821,,
38822,,[]
38823,,
38824,,[]
38825,,[
38826,,
38827,,"['excel', 'powerpoint', 'visio']"
38828,,"['power_bi', 'python', 'excel', 'ta"
38829,,"['seaborn', 'matplotlib', 'sql']"
38830,,
38831,,
38832,,
38833,,
38834,,
38835,,
38836,,
38837,,
38838,,
38839,,
38840,,[]
38841,,['sql']
38842,,"['python', 'nosql', 'azure', 'sql"
38843,,[]
38844,,[]
38845,,
38846,,"['word', 'excel', 'powerpoint']"
38847,,
38848,,[]
38849,,
38850,,
38851,,"['pyspark', 'gcp', 'python', 'sql', 'github'"
38852,,
38853,,"['excel', 'sas', 'sql']"
38854,,"['powershell', 'azure', 'sql', 'c']"
38855,,['sql']
38856,,"['ssis', 'go', 'sql']"
38857,,"['ssis', 'go', 'sql']"
38858,,
38859,,
38860,,
38861,,"['r', 'python']"
38862,,"['snowflake', 'python', 'aws', 'sql']"
38863,,
38864,,
38865,,"['outlook', 'pyspark', 'postgresql', 'azure', 'sa"
38866,,"['sas', 'tableau', 'excel']"
38867,,
38868,,['excel']
38869,,"['azure', 'tabl"
38870,,[]
38871,,['c']
38872,,"['python', 'powe"
38873,,
38874,,
38875,,"['python', 'excel"
38876,18Ð20 an hour,
38877,32Ð42 an hour,
38878,40Ð50 an hour,
38879,50Ð56 an hour,
38880,60Ð65 an hour,
38881,65Ð70 an hour,"['no-sql', 'snowflake', 'excel', 'azure', 'mongo']"
38882,,
38883,,
38884,,
38885,,
38886,,
38887,70KÐ95K a year,"['tableau', 's"
38888,,
38889,75KÐ90K a year,
38890,,
38891,80KÐ110K a year,
38892,90KÐ120K a year,"['nosql', 'aws']"
38893,105KÐ115K a year,['power_b
38894,125KÐ145K a,
38895,,
38896,,
38897,,
38898,62.5KÐ87.5K a year,
38899,,
38900,,
38901,,
38902,,[]
38903,,[]
38904,,
38905,,"['python', 'linux', 'jira', 'pl/sql', 'snowfla"
38906,,['sap']
38907,,
38908,,
38909,,
38910,,
38911,,
38912,,
38913,,
38914,,
38915,,"['power_bi', 'word', 'python', 'excel', 'power_bi', 'powerpoint', 'azure', 'tableau', 'aws', 'java', 'r', 'c++', '"
38916,,
38917,,
38918,,"['power_bi', 'sql']"
38919,,"['power_bi', 'sql']"
38920,,"['power_bi', 'power_bi', 'tableau', 'sql']"
38921,,
38922,,
38923,,"['gcp', 'numpy', 'python', 'power_bi', 'scikit-learn', 'azure', 'tableau', 'matplotl"
38924,,"['gcp', 'numpy', 'python', 'power_bi', 'scikit-learn', 'azure', 'tableau', 'matplotl"
38925,,"['spreadsheet', 'word']"
38926,,"['alteryx', 'dax', 'python', 'power_bi', 'r', 'sql']"
38927,,"['excel', 'power_bi', 'tableau', 'sql']"
38928,,"['outlook', 'excel', 'sharepoint']"
38929,,
38930,,"['numpy', 'python', 'aws', 'pandas']"
38931,,
38932,,"['power_bi', 'python', 'c', 'sql']"
38933,,"['vba', 'excel', 'sql']"
38934,,"['vba', 'excel', 'sql']"
38935,,"['power_bi', 'ssrs', 'ssis', 'go', 'azure', 'tableau', 'git', 'sql']"
38936,,
38937,,"['pyspark', 'gcp', 'python', 'azure', 'aws', 'sql']"
38938,,"['cobol', 'shell', 'unix']"
38939,,"['python', 'r', 'sql']"
38940,,[]
38941,,"['pyspark', 'snowflake', 'python', 'azure', 'sql']"
38942,,"['pyspark', 'snowflake', 'python', 'azure', 'sql']"
38943,,
38944,,[]
38945,,
38946,,[]
38947,,"['t-sql', 'power_bi', 'go', 'sql', 'snowflake']"
38948,,"['qlik', 'excel']"
38949,,
38950,,['excel']
38951,,
38952,,['go']
38953,,"['word', 'ssrs', 'power_bi', 'sql']"
38954,,[]
38955,,"['gcp', 'numpy', 'python', 'power_bi', 'scikit-learn', 'azure', 'tableau'"
38956,,"['gcp', '"
38957,,
38958,,
38959,,
38960,,[
38961,,
38962,,['tableau']
38963,,
38964,,
38965,,
38966,,
38967,,
38968,,
38969,,
38970,50 an hour,
38971,60 an hour,['sql']
38972,,
38973,,
38974,,['aws']
38975,,
38976,,
38977,,
38978,,['excel
38979,,"['ssrs', 'postgresql', 'postgres', 'tableau', 'sql']"
38980,,"['aws', 'spark', 'python', 'sql']"
38981,,
38982,,
38983,,"['hadoop', 'spark', 'gcp', 'python', 'scala', 'docker', 'azure', 'a"
38984,,[]
38985,,
38986,,
38987,,
38988,,"['hadoop', 'spark'"
38989,,"['python', 'looker', 'r', 'tableau', 'java', 'sql', 'power_bi']"
38990,,"['azure', 'sql', 'power_bi', 'aws']"
38991,,"['r', 'jupyter']"
38992,,"['r', 'jupyter']"
38993,,['azure']
38994,,
38995,,"['excel', 'aws', 'sql']"
38996,,"['gcp', 'power_bi', 'python', 'excel', 'power_bi', 'azure', 'tableau', 'sql']"
38997,,
38998,,"['snowflake', 'looker', 'git', 'sql']"
38999,,
39000,,
39001,,"['hadoop', 'nosql']"
39002,,"['python', '"
39003,,"['hadoop', 'spark', 'python', 'nosql', 'azure', 'r', 'aws', 'java']"
39004,,[]
39005,,[]
39006,,[]
39007,,[]
39008,,['snowfl
39009,,"['power_bi', 'python', 'looke"
39010,,
39011,,"['vba', 'alteryx', 'sap', 'sas', 'python', 'r', 'c++', 'c', 'tableau', 'java', 'excel', 'power_bi', 'perl']"
39012,,
39013,,[]
39014,,
39015,,
39016,,
39017,,"['power_bi', 'python', 'excel', 'tableau', 'sql']"
39018,,"['hadoop', 'spark', 'shell', 'python', 'scala', 'linux', 'java']"
39019,,
39020,,"['hadoop', 'spark', 'mysql', 'python', 'r', 'sql']"
39021,,
39022,,"['power_bi', 'ssrs', 'ssis', 'go', 'azure', 'tableau', 'git', 'sq"
39023,,
39024,,
39025,,"['azure', 'python', 'a"
39026,,
39027,,"['excel', 'powerpoint']"
39028,,"['excel', 'powerpoint']"
39029,,
39030,,
39031,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
39032,,"['excel', 'tableau', '"
39033,,[]
39034,,"['powershell', 'python', 'excel', 'power_bi', 'tableau', 'sql']"
39035,,[]
39036,,['sql']
39037,,"['python', 'tensorflow', 'pytorch']"
39038,,"['python', 'tensorflow', 'pytorch']"
39039,,"['python', 'scikit-learn']"
39040,,['python']
39041,,
39042,,"['power_bi', 'sharepoint', 'jira', 'tableau']"
39043,,"['js', 'vue', 'javascript', 'python', 'golang', 'postgresql', 'redis', 'go', 'docker', 'j"
39044,,"['js', 'vue', 'javascript', 'python', 'golang', 'postgresql', 'redis', 'go', 'docker', 'java'"
39045,,['sql']
39046,,
39047,,
39048,,
39049,,
39050,,
39051,,"['go', 'sql']"
39052,,"['hadoop', 'spark', 'gcp', 'python', 'scala', 'docker', 'azure', 'a"
39053,,[]
39054,,
39055,,"['python', 'tensorflow', 'scikit-learn', 'keras', 'pandas', 'pytorch']"
39056,,
39057,,"['aws', 'sql']"
39058,,
39059,,"['pyspark', 'snowflake', 'python', 'azure', 'sql']"
39060,,['excel']
39061,,"['alteryx', 'spreadsheet', 'sas', 'word', 'powerpoint', 'tableau', 'ex"
39062,,
39063,,
39064,,['excel']
39065,,['excel']
39066,,"['python', 'dax', 'jira', 'bitbucket', 'sql', 'power_bi']"
39067,,"['python', 'dax', 'jira', 'bitbucket', 'sql', 'power_bi']"
39068,,"['sql', 'excel']"
39069,,"['bigquery', 'excel', 'power_bi', 'looker', 'tableau', 'jira', 'sql']"
39070,,[]
39071,,"['outlook', 'word"
39072,,
39073,,
39074,,
39075,,
39076,,[]
39077,,[]
39078,,[]
39079,,[]
39080,,[]
39081,,[]
39082,,[]
39083,,
39084,,"['spreadsheet', 'ssrs', 'c', 'sql', 'excel', 'power_bi', 'sharepoint']"
39085,,['excel']
39086,,"['excel', 'azure']"
39087,,"['excel', 'azure']"
39088,,"['excel', 'azure']"
39089,,
39090,,
39091,,
39092,,['excel
39093,,"['python', 'looker', 'tableau', 'sql']"
39094,,
39095,,
39096,,
39097,,"['mysql', 'postgresql', 't-sql', 'postgres', 'c'"
39098,,"['hadoop', 'snowflake', 'python', 'power_bi', 'tensorflow', 'jupyter', 'tableau', 'sql']"
39099,,
39100,,
39101,,
39102,,"['azure', 'excel', 'power_bi']"
39103,,"['azure', 'excel', 'power_bi']"
39104,,"['azure', 'excel', 'power_bi']"
39105,,
39106,,"['postgresql',"
39107,,['pandas'
39108,,"['r', 'excel', 'spss']"
39109,,
39110,,
39111,,
39112,,
39113,,
39114,,
39115,,"['power_bi', 'tableau', 'sql']"
39116,,"['sas', 'sql']"
39117,,"['python', 'tableau', 'java', 'sql', 'excel', 'power_bi']"
39118,,"['excel', 'sql']"
39119,,
39120,,"['python', 'scikit-learn', 'pytorch', 'tensorflow', 'sql'"
39121,,
39122,,
39123,,
39124,,
39125,,
39126,,
39127,,"['sas', 'python', 'r', 'tableau']"
39128,,
39129,,
39130,,
39131,,
39132,,
39133,,
39134,,
39135,,"['excel', 'spreadsheet', 'sql']"
39136,,"['java', 'mysql'"
39137,,
39138,,"['sql', 'ssrs', 'dax', 'power_bi']"
39139,,
39140,,
39141,,"['power_bi', 'snowflake', 'sql']"
39142,,"['azure', 'sql']"
39143,,
39144,,"['hadoop', 'spark', 'unix/linux', 'nosql', 'sql']"
39145,,"['python', 'azure', 'go"
39146,,"['python', 'azure', 'go"
39147,,
39148,,
39149,,['sql']
39150,,['sql']
39151,,
39152,,"['r', 'snowflake', 'python', 'sql']"
39153,,"['cognos', 'dax', 'excel', 'power_bi']"
39154,,"['cognos', 'dax', 'excel', 'power_bi']"
39155,,[]
39156,,"['redshift', 'snowflake', 'sap', 'jira', 'tableau', 'sql']"
39157,,"['spark', 'python', 'scala', 'aws', 'sql']"
39158,,
39159,,
39160,,
39161,,
39162,,
39163,,
39164,,
39165,,
39166,,"['sql', 'excel']"
39167,,"['python',"
39168,,"['numpy', 'python']"
39169,,
39170,,
39171,,
39172,,"['redshift', 'python', 'power_bi', 'postgresq"
39173,,
39174,,[]
39175,,"['python', 'java', 'sql']"
39176,,
39177,,['aws']
39178,,
39179,,"['vba',"
39180,,"['r', 'python', 'azure', 'sql']"
39181,,[]
39182,,
39183,,"['snowflake', 'power_bi', 'sap', 'azu"
39184,,"['gdpr', 'gcp', 'python', 'power_bi', 'azure', 'tableau', 'r', 'aws', 'sql']"
39185,,[]
39186,,"['mysql', 'snowflake', 'sap', 'sql']"
39187,,
39188,,
39189,,"['python', 'power_"
39190,,
39191,,['python']
39192,,['python']
39193,,"['t-sql', 'azur"
39194,,
39195,,[]
39196,,
39197,,
39198,,"['power_bi', 'sql']"
39199,,"['mysql', 'python', 'postgres', 'java']"
39200,,"['mysql', 'python', 'postgres', 'java']"
39201,,
39202,,"['javascript', 'python', 'html', 'c++', 'sql', 'c']"
39203,,"['javascript', 'python', 'html', 'c++', 'sql', 'c']"
39204,,
39205,,['r']
39206,,"['airflow', 'snowflake']"
39207,,
39208,,
39209,,
39210,,
39211,,
39212,,"['numpy', 'python', 'sql', 'pandas']"
39213,,"['numpy', 'python', 'sql', 'pandas']"
39214,,
39215,,
39216,,
39217,,
39218,,
39219,,"['power_bi', 'excel', 'ssis', 'sharepoint', 'azure', 'sql']"
39220,,"['power_bi', 'visio', 'azur"
39221,,"['python', 'sql']"
39222,,
39223,,
39224,,[]
39225,,['snowflake']
39226,,"['power_bi', 'power_"
39227,,
39228,,['pyth
39229,,"['seaborn', 'matplotlib', 'sql']"
39230,,"['dax', 'power_bi', 'sap', 'sql']"
39231,,
39232,,['excel']
39233,,[]
39234,,
39235,,
39236,,"['azure', 'jira']"
39237,,"['gcp', 'python', 'tens"
39238,,
39239,,
39240,,[]
39241,,"['gdpr', 'power_bi', 'jira', 'tableau']"
39242,,[]
39243,,"['qlik', 'power_bi', 'javascript', 'snowflake', 'python"
39244,,
39245,,
39246,,
39247,,
39248,,
39249,,
39250,,
39251,,
39252,,"['power_bi', 'sql']"
39253,,
39254,,
39255,,
39256,,
39257,,['excel']
39258,,['excel']
39259,,[]
39260,,"['excel', 'tableau']"
39261,,
39262,,"['alteryx', 'power_bi', 'ssrs', 'ssis', 'tableau',"
39263,,
39264,,
39265,,
39266,,
39267,,[]
39268,,[]
39269,27Ð31 an hour,
39270,28Ð35 an hour,
39271,40Ð53 an hour,
39272,43Ð53 an hour,
39273,43Ð53 an hour,
39274,45Ð63 an hour,"['power_bi', 'word', 'excel', 'sql']"
39275,45Ð63 an hour,"['power_bi', 'word', 'excel', 'sql']"
39276,50Ð55 an hour,
39277,50Ð65 an hour,
39278,55Ð60 an hour,['python'
39279,65Ð87 an hour,
39280,65Ð87 an hour,
39281,,
39282,70KÐ85K a year,"['snowflake', 'python', 'mssql', 'azure', 'postgres', 'sql']"
39283,75KÐ85K a year,
39284,,
39285,75KÐ90K a year,"['excel', 'powerpoint']"
39286,75KÐ90K a year,"['excel',"
39287,80KÐ95K a year,
39288,,
39289,,
39290,,
39291,85KÐ115K a year,
39292,,
39293,90KÐ100K a year,
39294,90KÐ120K a year,
39295,90KÐ120K a year,
39296,90KÐ120K a year,
39297,90KÐ120K a year,
39298,100KÐ110K a year,
39299,100KÐ110K a year,
39300,105KÐ190K a year,
39301,275KÐ325K a year,
39302,,
39303,,"['word', 'excel', 'powerpoint']"
39304,,
39305,,
39306,,"['python', 'sap', 'azure', 'aws', 'sql']"
39307,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
39308,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
39309,,"['word', 'powerpoint', 'go', 'excel']"
39310,,
39311,,
39312,,"['gcp', 'asp.net', 'python', 'azure', 'aws', 'pl/sql"
39313,,
39314,,[]
39315,,"['ssis', 'sql']"
39316,,['power_bi']
39317,,['sql']
39318,,"['excel', 'tableau']"
39319,,
39320,,['my
39321,,
39322,,
39323,,['my
39324,,"['powershell', 'mongodb', '"
39325,,['my
39326,,[]
39327,,"['excel', 'powerpoint', 'tableau', 'sql']"
39328,,
39329,,"['hadoop', 'spark', 'python', 'tableau', 'java', 'c++', 'sql', 'c']"
39330,,['sql']
39331,,"['excel', 'powerpoint', 'tableau', 'sql']"
39332,,"['power_bi', 'python', 'r', 'git', 'tableau', 'sql', 'excel']"
39333,,
39334,,
39335,,
39336,,[]
39337,,[]
39338,,[]
39339,,[]
39340,,[]
39341,,[]
39342,,[]
39343,,['sharepoint']
39344,,[]
39345,,[]
39346,,[]
39347,,
39348,,
39349,,
39350,,
39351,,
39352,,
39353,,
39354,,
39355,,
39356,,
39357,35 an hour,"['excel', 'sap', 'spreadsheet']"
39358,50 an hour,
39359,,"['cognos', 'power_bi', 'sql', 'c']"
39360,,"['python', 'tableau', 'sql']"
39361,,
39362,,[]
39363,,
39364,,['azure']
39365,,['azure']
39366,,['azure']
39367,,
39368,,
39369,,"['hadoop', 'redshift', 'snowf"
39370,,"['hadoop', 'redshift', 'snowf"
39371,,
39372,,
39373,100K a year,"['python', 'excel', 'sql']"
39374,,
39375,,
39376,,"['python', 'looker', 'tableau', 'sql']"
39377,,
39378,,
39379,,"['excel', 'sql']"
39380,,"['hadoop', 'spark', 'gcp', 'shell', 'airflow', 'python', 'scala', 'nosql', 'docker', 'a"
39381,,"['hadoop', 'spark', 'gcp', 'shell', 'airflow', 'python', 'scala', 'nosql', 'docker', 'a"
39382,,"['power_bi', 'python', 'tableau', 'r', 'sql']"
39383,,
39384,,
39385,,
39386,,
39387,,"['sas', 'jira', 'sql"
39388,,
39389,,
39390,,
39391,,
39392,,
39393,,
39394,,['sql']
39395,,"['snowflake', 'python',"
39396,,"['snowflake', 'python', 'azure', 'aws', 'sql']"
39397,,"['snowflake', 'python', 'azure', 'aws', 'sql']"
39398,,"['outlook', 'word', 'excel', 'powerpoint']"
39399,,"['outlook', 'word', 'excel', 'powerpoint']"
39400,,"['outlook', 'word', 'excel', 'powerpoint']"
39401,,
39402,,[]
39403,,
39404,,"['pyspark', 'word', 'python', 'go', 'microstrategy', 'tableau', 'r', 'sql']"
39405,,['sql']
39406,,['azure']
39407,,"['outlook', 'word', 'excel', 'powerpo"
39408,,"['dax', 'power_bi', 'sap', 'sql']"
39409,,"['snowflake', 'python', 'excel', 'tableau', 'sql']"
39410,,"['snowflake', 'python', 'excel', 'tableau', 'sql']"
39411,,"['vba', 'alteryx', 'sap', 'sas', 'python', 'r', 'c++', 'c', 'tableau', 'java', 'excel', 'power_bi', 'perl']"
39412,,"['sap', 'r', 'sas']"
39413,,"['tensorflow', 'scikit-learn', 'keras', 'solidity', 'pytorch']"
39414,,[]
39415,,"['sql', 'snowflake', 'power_bi']"
39416,,"['excel', 'power_bi', 'sql']"
39417,,"['python', 'excel', 'power_bi', 'tableau', 'r', 'sql']"
39418,,"['excel', 'powerpoint']"
39419,,['power_bi']
39420,,"['vba', 'alteryx', 'sap', 'sas', 'python', 'r', 'c++', 'c', 'tableau', 'java', 'excel', 'power_bi', 'perl']"
39421,,"['pyspark', 'azure', 'power_bi', 'python', 'dax', 'sql', 'snowflake', 'aws']"
39422,,"['outlook', 'word', 'excel', 'pow"
39423,,"['power_bi', 'tableau']"
39424,,
39425,,
39426,,
39427,,"['excel', 'powerpoint']"
39428,,
39429,,
39430,,
39431,,
39432,,"['word', 'go', 'excel']"
39433,,
39434,,
39435,,"['spark', 'python', 'tensorflow', 'keras', 'pytorch']"
39436,,
39437,,
39438,,"['azure', 'power_bi', 'jira', 'ta"
39439,,"['power_bi', 'tableau', 'aws']"
39440,,"['python', 'power_bi',"
39441,,
39442,,
39443,,"['spark', 'python', 'sql']"
39444,,"['spark', 'python', 'sql']"
39445,,"['r', 'excel', 'spss']"
39446,,"['r', 'excel', 'spss']"
39447,,"['r', 'excel', 'spss']"
39448,,
39449,,
39450,,"['python', 'r', 'sql']"
39451,,['s
39452,,
39453,,"['spark', 'sql']"
39454,,
39455,,
39456,,"['python', 'tableau', 'sql',"
39457,,
39458,,"['excel', 'sql']"
39459,,
39460,,
39461,,
39462,,
39463,,
39464,,
39465,,
39466,,
39467,,
39468,,
39469,,
39470,,"['python', 'excel', 'power_bi', 'tableau', 'r', '"
39471,,"['python', 'excel', 'power_bi', 'tableau', 'r"
39472,,"['power_bi', 'excel', 'looker', 'tableau', 'sql']"
39473,,"['pandas', 'go', 'tableau', 'sql', 'snowflake']"
39474,,
39475,,
39476,,
39477,,
39478,,
39479,,
39480,,
39481,,"['sql', 'snowflak"
39482,,"['ssis', 'power_bi', 'sql']"
39483,,[]
39484,,[]
39485,,"['python', 'r', 'tableau', 'jira', 'sql', 'power_bi', 'a"
39486,,"['tableau', 'sql']"
39487,,[]
39488,,
39489,,
39490,,['excel']
39491,,['excel']
39492,,"['word', 'powerpoint', 'excel']"
39493,,"['word', 'powerpoint', 'excel']"
39494,,"['looker', 'go', 'tableau', 'sql']"
39495,,"['looker', 'go', 'tableau', 'sql']"
39496,,"['looker', 'go', 'tableau', 'sql']"
39497,,"['looker', 'sql']"
39498,,"['looker', 'sql']"
39499,,
39500,,[]
39501,,
39502,,"['snowflake', 'python', 'postgresql', 'splunk', 'tableau']"
39503,,
39504,,
39505,,
39506,,
39507,,"['visio', 'sql']"
39508,,"['visio', 'sql']"
39509,,"['power_bi', 'tableau']"
39510,,"['power_bi', 'tableau']"
39511,,['python
39512,,"['python', 'sql', 'gcp']"
39513,,"['python', 'sql', 'gcp']"
39514,,"['python', 'sql', 'gcp'"
39515,,"['python', 'power_bi', 'r', 'sql']"
39516,,"['hadoop', 'spark']"
39517,,[]
39518,,['azure']
39519,,['python']
39520,,['sql']
39521,,
39522,,"['spark', 'mysql', 'python', 'looker', 'azure', 'postgres', 'tableau', 'aws', 'sql']"
39523,,"['spark', 'mysql', 'python', 'looker', 'azure', 'postgres', 'tableau', 'aws', 'sql']"
39524,,
39525,,['sap']
39526,,
39527,,"['snowflake', 'sql']"
39528,,
39529,,
39530,,
39531,,
39532,,
39533,,['sql']
39534,,[]
39535,,[]
39536,,"['node', 'excel', 'sql']"
39537,,"['excel', 'sql']"
39538,,"['azure', 'java']"
39539,,"['azure', 'java']"
39540,,
39541,,
39542,,['sql
39543,,['sql']
39544,,
39545,,"['t-sql', 'python', 'excel', 'powerpoint', 'spreadsheet', 'go', 'tableau"
39546,,
39547,,
39548,,['python']
39549,,"['word', 'excel', 'azure', 'visio', 'sql']"
39550,,"['hadoop', 'spark', 'snowflake',"
39551,,[]
39552,,[]
39553,,"['hadoop', 'spark', 'pyth"
39554,,[]
39555,,"['python', 'excel"
39556,31Ð34 an hour,
39557,,
39558,55Ð60 an hour,['python'
39559,55Ð60 an hour,['python'
39560,55Ð60 an hour,
39561,55Ð60 an hour,['python'
39562,63KÐ90K a year,"['power_bi', 'python', 'tableau', 'aws', 'sql'"
39563,,
39564,80KÐ83K a year,
39565,80KÐ110K a year,"['power_bi', 's"
39566,80KÐ110K a year,
39567,95KÐ140K a year,['spar
39568,,"['python', 'r', 'c++',"
39569,,[]
39570,,
39571,,"['spark', 'power_bi', 'r', 'atlassian', 'jira', 'sql', 'snowflake', 'excel', 'power_bi']"
39572,,[]
39573,,"['python', 'azure', 'aws']"
39574,,"['cognos', 'numpy', 'python', 'excel', 'power_bi', 'spreadsheet', 'matplotlib', 'r', 'sql', 'pandas', 'github'"
39575,,
39576,,
39577,,
39578,,
39579,,
39580,,
39581,,
39582,,"['python', 'r', 'sql']"
39583,,
39584,,"['pyspark', 'snowflake', 'python', 'azure', 'pandas', 'sql']"
